"2399","1100  DR MARTIN L KING JR BLVD, NASHVILLE, TN, 37203","No_Match"
"1067","3265  LONGSTALK RD, ANTIOCH, TN, 37013","No_Match"
"2398","1204  YELLOW HOP ALY, ANTIOCH, TN, 37013","No_Match"
"1080","784  BRADBURN VILLAGE WAY, ANTIOCH, TN, 37013","No_Match"
"1088","732  INSPIRATION BLVD  14, MADISON, TN, 37115","No_Match"
"1087","1520  DAVIDGE DR, NASHVILLE, TN, 37221","No_Match"
"1086","21  WHITE BRIDGE PIKE  102, NASHVILLE, TN, 37205","Match","Exact","21 WHITE BRIDGE PIKE, NASHVILLE, TN, 37205","-86.85135,36.12763","635466172","L","47","037","018102","2006"
"1085","3542  FOUR LEAF WAY, ANTIOCH, TN, 37013","No_Match"
"1084","782  BRADBURN VILLAGE WAY, ANTIOCH, TN, 37013","No_Match"
"1083","792  BRADBURN VILLAGE WAY, ANTIOCH, TN, 37013","No_Match"
"1082","4339  STONE HALL BLVD, HERMITAGE, TN, 37076","No_Match"
"1081","786  BRADBURN VILLAGE WAY, ANTIOCH, TN, 37013","No_Match"
"1079","788  BRADBURN VILLAGE WAY, ANTIOCH, TN, 37013","No_Match"
"1078","2045  VILLAGE PARK CIR, OLD HICKORY, TN, 37138","No_Match"
"1091","1036  TREVINO PL, ANTIOCH, TN, 37013","No_Match"
"1090","1000B  CAMERON PARK DR, NASHVILLE, TN, 37211","No_Match"
"1099","4104  MAGNOLIA FARMS DR, HERMITAGE, TN, 37076","No_Match"
"1098","21  WHITE BRIDGE PIKE, NASHVILLE, TN, 37205","Match","Exact","21 WHITE BRIDGE PIKE, NASHVILLE, TN, 37205","-86.85135,36.12763","635466172","L","47","037","018102","2006"
"1097","742  INSPIRATION BLVD, MADISON, TN, 37115","No_Match"
"1096","744  INSPIRATION BLVD, MADISON, TN, 37115","No_Match"
"1095","738  INSPIRATION BLVD, MADISON, TN, 37115","No_Match"
"1094","301  HART ST, NASHVILLE, TN, 37210","No_Match"
"1093","606  PARKVUE PLACE DR, NASHVILLE, TN, 37221","No_Match"
"1092","4057  MAGNOLIA FARMS DR, HERMITAGE, TN, 37076","No_Match"
"1089","1263  SUMMER SHADE DR, ANTIOCH, TN, 37013","No_Match"
"200","1024  NAVE CT, NASHVILLE, TN, 37214","No_Match"
"201","1028  NAVE CT, NASHVILLE, TN, 37214","No_Match"
"202","626  WALLACE CT, NASHVILLE, TN, 37211","No_Match"
"203","2988  JENRY DR, NASHVILLE, TN, 37214","No_Match"
"204","2944  JENRY DR, NASHVILLE, TN, 37214","No_Match"
"205","6007A2  CALIFORNIA AVE, NASHVILLE, TN, 37209","Match","Exact","6007 CALIFORNIA AVE, NASHVILLE, TN, 37209","-86.8592,36.16507","97178907","L","47","037","013300","2039"
"206","2241  CAREFREE LN, ANTIOCH, TN, 37013","No_Match"
"207","2508  PRAIRIE HILL DR, ANTIOCH, TN, 37013","No_Match"
"208","871  BLOOMDALE TRCE, HERMITAGE, TN, 37076","No_Match"
"209","3013  LARGE HOP LN, ANTIOCH, TN, 37013","No_Match"
"210","5060  SUNFLOWER LN, HERMITAGE, TN, 37076","No_Match"
"211","5229  TUPELO ST, ANTIOCH, TN, 37013","No_Match"
"212","5225  TUPELO ST, ANTIOCH, TN, 37013","No_Match"
"213","5203  TUPELO ST, ANTIOCH, TN, 37013","No_Match"
"214","5205  TUPELO ST, ANTIOCH, TN, 37013","No_Match"
"215","2146  BAYPORT AVE, OLD HICKORY, TN, 37138","No_Match"
"216","5508  CENTRAL GROVE SQ, ANTIOCH, TN, 37013","No_Match"
"217","5211  TUPELO ST, ANTIOCH, TN, 37013","No_Match"
"218","5500  CENTRAL GROVE SQ, ANTIOCH, TN, 37013","No_Match"
"219","5222  TUPELO ST, ANTIOCH, TN, 37013","No_Match"
"220","1201  SHIRE DR, ANTIOCH, TN, 37013","No_Match"
"221","5216  TUPELO ST, ANTIOCH, TN, 37013","No_Match"
"222","1213  SHIRE DR, ANTIOCH, TN, 37013","No_Match"
"223","2212  CAREFREE LN, ANTIOCH, TN, 37013","No_Match"
"224","2233  CAREFREE LN, ANTIOCH, TN, 37013","No_Match"
"225","2237  CAREFREE LN, ANTIOCH, TN, 37013","No_Match"
"226","2208  CAREFREE LN, ANTIOCH, TN, 37013","No_Match"
"227","2229  CAREFREE LN, ANTIOCH, TN, 37013","No_Match"
"228","2249  CAREFREE LN, ANTIOCH, TN, 37013","No_Match"
